X;Y;;;;;;;;;;;
-58,37888775;-34,64492148;;;;;;;;;;;
-59,56646078;-35,52590342;;;;;;;;;;;
-58,47787952;-34,59708784;;;;;;;;;;;
-58,47032552;-34,59626814;;;;;;;;;;;
-58,50654438;-34,57561426;;;;;;;;;;;
-58,38262076;-34,6317922;;;;;;;;;;;
-58,47813776;-34,56949998;;;;;;;;;;;
-58,47721508;-34,56895078;;;;;;;;;;;
-58,46816007;-34,56599663;;;;;;;;;;;
-58,49160637;-34,57609476;;;;;;;;;;;
-58,48916639;-34,5692294;;;;;;;;;;;
-58,43167833;-34,61151025;;;;;;;;;;;
-58,43781349;-34,6140751;;;;;;;;;;;
-58,4526988;-34,61995238;;;;;;;;;;;
-58,43470924;-34,61277932;;;;;;;;;;;
-58,44194426;-34,61569204;;;;;;;;;;;
-58,45023065;-34,61886705;;;;;;;;;;;
-58,4465922;-34,61755364;;;;;;;;;;;
-58,44562159;-34,61731941;;;;;;;;;;;
-58,4395783;-34,61471194;;;;;;;;;;;
-58,43611465;-34,61336691;;;;;;;;;;;
-58,45150041;-34,61942557;;;;;;;;;;;
-58,43315685;-34,61212936;;;;;;;;;;;
-58,44896304;-34,61830881;;;;;;;;;;;
-58,43033193;-34,61091467;;;;;;;;;;;
-58,44319047;-34,61633388;;;;;;;;;;;
-58,46082164;-34,57639128;;;;;;;;;;;
-58,39589038;-34,59460547;;;;;;;;;;;
-58,39095847;-34,58920059;;;;;;;;;;;
-58,39514533;-34,60585664;;;;;;;;;;;
-58,39553773;-34,60216075;;;;;;;;;;;
-58,37154927;-34,63754936;;;;;;;;;;;
-58,37229079;-34,63389038;;;;;;;;;;;
-58,37171279;-34,63676222;;;;;;;;;;;
-58,37140458;-34,63825672;;;;;;;;;;;
-58,39949595;-34,59413325;;;;;;;;;;;
-58,39810574;-34,59150663;;;;;;;;;;;
-58,39518882;-34,58773398;;;;;;;;;;;
-58,39662717;-34,58948671;;;;;;;;;;;
-58,40090414;-34,6022103;;;;;;;;;;;
-58,46784847;-34,55148033;;;;;;;;;;;
-58,46793926;-34,62763861;;;;;;;;;;;
-58,50060059;-34,6108261;;;;;;;;;;;
-58,51203534;-34,59813294;;;;;;;;;;;
-58,50957904;-34,61465787;;;;;;;;;;;
-58,49134112;-34,60394433;;;;;;;;;;;
-58,38978957;-34,62365553;;;;;;;;;;;
-58,44924484;-34,63335535;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-59,5664702;-35,52591373;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-59,56585805;-35,52632179;;;;;;;;;;;
-59,56630881;-35,52602165;;;;;;;;;;;
-59,56582725;-35,52634223;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-59,56585805;-35,52632179;;;;;;;;;;;
-59,56582725;-35,52634223;;;;;;;;;;;
-59,56582668;-35,5263426;;;;;;;;;;;
-59,56630882;-35,52602164;;;;;;;;;;;
-59,56646204;-35,52590256;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-59,56582668;-35,5263426;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-59,566462;-35,52590252;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-59,5664702;-35,52591373;;;;;;;;;;;
-59,56582667;-35,52634261;;;;;;;;;;;
-58,52276177;-34,63697071;;;;;;;;;;;
-58,41595345;-34,60946232;;;;;;;;;;;
-58,41865347;-34,60963481;;;;;;;;;;;
-58,41991623;-34,60971119;;;;;;;;;;;
-58,41740818;-34,60955449;;;;;;;;;;;
-58,41458535;-34,60937558;;;;;;;;;;;
-58,48895469;-34,57347151;;;;;;;;;;;
-58,48955817;-34,57272066;;;;;;;;;;;
-58,41479496;-34,65432189;;;;;;;;;;;
-58,49314182;-34,5943267;;;;;;;;;;;
-58,41115242;-34,61534185;;;;;;;;;;;
-58,40135608;-34,61443063;;;;;;;;;;;
-58,36796683;-34,6122212;;;;;;;;;;;
-58,37053116;-34,61238564;;;;;;;;;;;
-58,37332019;-34,61255365;;;;;;;;;;;
-58,40619759;-34,61480272;;;;;;;;;;;
-58,37616091;-34,61275198;;;;;;;;;;;
-58,39323541;-34,61393018;;;;;;;;;;;
-58,40728652;-34,61494231;;;;;;;;;;;
-58,37192644;-34,61246796;;;;;;;;;;;
-58,39171352;-34,61382401;;;;;;;;;;;
-58,36713165;-34,61216012;;;;;;;;;;;
-58,38048578;-34,61303894;;;;;;;;;;;
-58,40491456;-34,61463831;;;;;;;;;;;
-58,40840356;-34,61508542;;;;;;;;;;;
-58,38175825;-34,6131293;;;;;;;;;;;
-58,40012887;-34,61435627;;;;;;;;;;;
-58,40407327;-34,61459607;;;;;;;;;;;
-58,39747786;-34,61420522;;;;;;;;;;;
-58,37471802;-34,61265002;;;;;;;;;;;
-58,37758532;-34,61285003;;;;;;;;;;;
-58,39613805;-34,61413569;;;;;;;;;;;
-58,40300814;-34,61453259;;;;;;;;;;;
-58,38751779;-34,61353542;;;;;;;;;;;
-58,38321989;-34,61323281;;;;;;;;;;;
-58,38607854;-34,61343367;;;;;;;;;;;
-58,3846593;-34,61333466;;;;;;;;;;;
-58,39467518;-34,61403586;;;;;;;;;;;
-58,3903694;-34,61372941;;;;;;;;;;;
-58,37902158;-34,6129442;;;;;;;;;;;
-58,40968286;-34,61524938;;;;;;;;;;;
-58,38895415;-34,61363729;;;;;;;;;;;
-58,510385;-34,6138736;;;;;;;;;;;
-58,50150935;-34,62555199;;;;;;;;;;;
-58,51728791;-34,61350877;;;;;;;;;;;
-58,41056754;-34,58654362;;;;;;;;;;;
-58,40278958;-34,5920963;;;;;;;;;;;
-58,40036028;-34,59293192;;;;;;;;;;;
-58,47139248;-34,64263076;;;;;;;;;;;
-58,40828196;-34,58816729;;;;;;;;;;;
-58,41050738;-34,59079275;;;;;;;;;;;
-58,4050679;-34,58459186;;;;;;;;;;;
-58,40589696;-34,58551241;;;;;;;;;;;
-58,41353596;-34,59473057;;;;;;;;;;;
-58,46097509;-34,56033785;;;;;;;;;;;
-58,46008173;-34,55980972;;;;;;;;;;;
-58,45719199;-34,55809682;;;;;;;;;;;
-58,46186888;-34,56086618;;;;;;;;;;;
-58,41622244;-34,62392753;;;;;;;;;;;
-58,44538174;-34,61837742;;;;;;;;;;;
-58,48444357;-34,63086972;;;;;;;;;;;
-58,37198922;-34,62942883;;;;;;;;;;;
-58,45600329;-34,63076781;;;;;;;;;;;
-58,43097634;-34,57779177;;;;;;;;;;;
-58,43567022;-34,58188898;;;;;;;;;;;
-58,43824139;-34,5841331;;;;;;;;;;;
-58,43734102;-34,58334726;;;;;;;;;;;
-58,44330504;-34,58824981;;;;;;;;;;;
-58,43451045;-34,58087672;;;;;;;;;;;
-58,43359602;-34,58007853;;;;;;;;;;;
-58,42815911;-34,587403;;;;;;;;;;;
-58,42606567;-34,58604277;;;;;;;;;;;
-58,36804384;-34,63718195;;;;;;;;;;;
-58,37354921;-34,63773817;;;;;;;;;;;
-58,36227617;-34,63567497;;;;;;;;;;;
-58,36087166;-34,63510049;;;;;;;;;;;
-58,36649217;-34,62519392;;;;;;;;;;;
-58,37262668;-34,62547793;;;;;;;;;;;
-58,375061;-34,62564071;;;;;;;;;;;
-58,39172518;-34,62950723;;;;;;;;;;;
-58,37109754;-34,62536827;;;;;;;;;;;
-58,37961605;-34,62777922;;;;;;;;;;;
-58,37982224;-34,62721319;;;;;;;;;;;
-58,37982224;-34,62721319;;;;;;;;;;;
-58,37849717;-34,6274876;;;;;;;;;;;
-58,37982224;-34,62721319;;;;;;;;;;;
-58,37982224;-34,62721319;;;;;;;;;;;
-58,36145519;-34,62507095;;;;;;;;;;;
-58,3739698;-34,6255566;;;;;;;;;;;
-58,3762284;-34,62626817;;;;;;;;;;;
-58,3870279;-34,62865149;;;;;;;;;;;
-58,38281301;-34,62786039;;;;;;;;;;;
-58,38568605;-34,62842366;;;;;;;;;;;
-58,38433179;-34,62817364;;;;;;;;;;;
-58,38929644;-34,62904437;;;;;;;;;;;
-58,37726613;-34,62682596;;;;;;;;;;;
-58,40311228;-34,63259859;;;;;;;;;;;
-58,41652382;-34,60240786;;;;;;;;;;;
-58,35703427;-34,63252711;;;;;;;;;;;
-58,36335443;-34,63039018;;;;;;;;;;;
-58,36335787;-34,63038552;;;;;;;;;;;
-58,36034049;-34,63284685;;;;;;;;;;;
-58,36408419;-34,62990978;;;;;;;;;;;
-58,36235846;-34,63104591;;;;;;;;;;;
-58,35937536;-34,63449253;;;;;;;;;;;
-58,36794934;-34,62714094;;;;;;;;;;;
-58,36481087;-34,62943135;;;;;;;;;;;
-58,35839501;-34,63614529;;;;;;;;;;;
-58,360944;-34,63197707;;;;;;;;;;;
-58,36657005;-34,62826599;;;;;;;;;;;
-58,35985751;-34,6336687;;;;;;;;;;;
-58,35888919;-34,63531993;;;;;;;;;;;
-58,49315123;-34,6454017;;;;;;;;;;;
-58,48802132;-34,64673307;;;;;;;;;;;
-58,49142611;-34,64584795;;;;;;;;;;;
-58,52752118;-34,62131486;;;;;;;;;;;
-58,52293841;-34,62818533;;;;;;;;;;;
-58,52507691;-34,62320181;;;;;;;;;;;
-58,52658395;-34,62204173;;;;;;;;;;;
-58,41674857;-34,59553791;;;;;;;;;;;
-58,41790518;-34,60219049;;;;;;;;;;;
-58,41610302;-34,59274353;;;;;;;;;;;
-58,41393325;-34,57973033;;;;;;;;;;;
-58,41183668;-34,58038581;;;;;;;;;;;
-58,44704343;-34,56888641;;;;;;;;;;;
-58,47323636;-34,54227443;;;;;;;;;;;
-58,47101299;-34,54527988;;;;;;;;;;;
-58,4590967;-34,55922742;;;;;;;;;;;
-58,46573363;-34,55200315;;;;;;;;;;;
-58,44813443;-34,56832886;;;;;;;;;;;
-58,46253375;-34,55548093;;;;;;;;;;;
-58,47209432;-34,54381766;;;;;;;;;;;
-58,47378665;-34,54153078;;;;;;;;;;;
-58,45228859;-34,56610862;;;;;;;;;;;
-58,43845236;-34,57337033;;;;;;;;;;;
-58,45587327;-34,56298939;;;;;;;;;;;
-58,46884835;-34,54811464;;;;;;;;;;;
-58,44570628;-34,56955004;;;;;;;;;;;
-58,44295767;-34,57091548;;;;;;;;;;;
-58,45315544;-34,56563517;;;;;;;;;;;
-58,46452024;-34,55351299;;;;;;;;;;;
-58,46884835;-34,54811464;;;;;;;;;;;
-58,45669422;-34,56203611;;;;;;;;;;;
-58,45425003;-34,56487411;;;;;;;;;;;
-58,44488704;-34,56995232;;;;;;;;;;;
-58,46818981;-34,54894082;;;;;;;;;;;
-58,44993113;-34,56738159;;;;;;;;;;;
-58,46940119;-34,54741136;;;;;;;;;;;
-58,4396615;-34,57270408;;;;;;;;;;;
-58,44194536;-34,57144546;;;;;;;;;;;
-58,45750775;-34,56108578;;;;;;;;;;;
-58,45991546;-34,55828771;;;;;;;;;;;
-58,44074605;-34,57210639;;;;;;;;;;;
-58,46756027;-34,54972741;;;;;;;;;;;
-58,45829717;-34,56015762;;;;;;;;;;;
-58,44411197;-34,57033291;;;;;;;;;;;
-58,44649819;-34,5691612;;;;;;;;;;;
-58,46993997;-34,54671632;;;;;;;;;;;
-58,47435633;-34,54076092;;;;;;;;;;;
-58,46354301;-34,55448062;;;;;;;;;;;
-58,47269228;-34,54300964;;;;;;;;;;;
-58,46077896;-34,5573594;;;;;;;;;;;
-58,47153745;-34,54457025;;;;;;;;;;;
-58,45506541;-34,56392732;;;;;;;;;;;
-58,46165071;-34,55642545;;;;;;;;;;;
-58,47492769;-34,53998887;;;;;;;;;;;
-58,47043134;-34,54606691;;;;;;;;;;;
-58,45078158;-34,56692005;;;;;;;;;;;
-58,4490456;-34,5678541;;;;;;;;;;;
-58,42722404;-34,59355473;;;;;;;;;;;
-58,41423733;-34,59677025;;;;;;;;;;;
-58,41552023;-34,59671245;;;;;;;;;;;
-58,41699876;-34,59664555;;;;;;;;;;;
-58,41174229;-34,59688253;;;;;;;;;;;
-58,40886437;-34,59696798;;;;;;;;;;;
-58,41872698;-34,59656359;;;;;;;;;;;
-58,41299215;-34,59682629;;;;;;;;;;;
-58,4102325;-34,59694787;;;;;;;;;;;
-58,42420282;-34,59615514;;;;;;;;;;;
-58,41146277;-34,65073916;;;;;;;;;;;
-58,46683483;-34,68610788;;;;;;;;;;;
-58,35770788;-34,61925368;;;;;;;;;;;
-58,39235985;-34,649857;;;;;;;;;;;
-58,37856941;-34,64810248;;;;;;;;;;;
-58,38811876;-34,58835724;;;;;;;;;;;
-58,39319467;-34,59723139;;;;;;;;;;;
-58,39319933;-34,59483171;;;;;;;;;;;
-58,38995856;-34,59001494;;;;;;;;;;;
-58,39308002;-34,5938155;;;;;;;;;;;
-58,39189441;-34,59176379;;;;;;;;;;;
-58,39239039;-34,60315461;;;;;;;;;;;
-58,39092704;-34,59088447;;;;;;;;;;;
-58,39203682;-34,60798567;;;;;;;;;;;
-58,39283823;-34,59263893;;;;;;;;;;;
-58,39303911;-34,59871111;;;;;;;;;;;
-58,39211544;-34,60678781;;;;;;;;;;;
-58,38708745;-34,5875456;;;;;;;;;;;
-58,38897871;-34,58913067;;;;;;;;;;;
-58,39219724;-34,60564622;;;;;;;;;;;
-58,39259562;-34,60198598;;;;;;;;;;;
-58,39276891;-34,60080634;;;;;;;;;;;
-58,3931685;-34,62046121;;;;;;;;;;;
-58,38016051;-34,61976105;;;;;;;;;;;
-58,38144604;-34,61975418;;;;;;;;;;;
-58,38732301;-34,6199558;;;;;;;;;;;
-58,38583653;-34,61986972;;;;;;;;;;;
-58,38434824;-34,61980384;;;;;;;;;;;
-58,39019964;-34,62013608;;;;;;;;;;;
-58,38884144;-34,62005152;;;;;;;;;;;
-58,44177123;-34,59896839;;;;;;;;;;;
-58,43931196;-34,60131403;;;;;;;;;;;
-58,44464872;-34,5963772;;;;;;;;;;;
-58,47204886;-34,60790004;;;;;;;;;;;
-58,48666462;-34,61559688;;;;;;;;;;;
-58,51115286;-34,5854616;;;;;;;;;;;
-58,43380585;-34,61469308;;;;;;;;;;;
-58,43253001;-34,57361413;;;;;;;;;;;
-58,43343247;-34,57266835;;;;;;;;;;;
-58,44462132;-34,56201106;;;;;;;;;;;
-58,4412694;-34,56460957;;;;;;;;;;;
-58,43809992;-34,5673288;;;;;;;;;;;
-58,44552903;-34,56114173;;;;;;;;;;;
-58,44552903;-34,56114173;;;;;;;;;;;
-59,56646174;-35,52590239;;;;;;;;;;;
-58,44038412;-34,56533393;;;;;;;;;;;
-58,44363588;-34,56282697;;;;;;;;;;;
-58,43573078;-34,57024004;;;;;;;;;;;
-58,43735471;-34,56834726;;;;;;;;;;;
-58,43656717;-34,56932837;;;;;;;;;;;
-58,43941546;-34,56614249;;;;;;;;;;;
-58,43408043;-34,57198927;;;;;;;;;;;
-58,44253677;-34,56368942;;;;;;;;;;;
-58,49103493;-34,56882617;;;;;;;;;;;
-58,44628815;-34,64135147;;;;;;;;;;;
-58,49261744;-34,6341913;;;;;;;;;;;
-58,51939724;-34,65358652;;;;;;;;;;;
-58,42322206;-34,62487019;;;;;;;;;;;
-58,38104167;-34,61975651;;;;;;;;;;;
-58,38104167;-34,61975651;;;;;;;;;;;
-58,42056337;-34,62469301;;;;;;;;;;;
-58,41910991;-34,62459609;;;;;;;;;;;
-58,40448928;-34,62148023;;;;;;;;;;;
-58,41777845;-34,62450729;;;;;;;;;;;
-58,40736267;-34,62204912;;;;;;;;;;;
-58,42598342;-34,62505416;;;;;;;;;;;
-58,39711503;-34,62071215;;;;;;;;;;;
-58,39849914;-34,62080479;;;;;;;;;;;
-58,42186248;-34,62477959;;;;;;;;;;;
-58,40176831;-34,62105374;;;;;;;;;;;
-58,49015393;-34,63323362;;;;;;;;;;;
-58,49234932;-34,63150493;;;;;;;;;;;
-58,38135756;-34,63844502;;;;;;;;;;;
-59,56585845;-35,52632152;;;;;;;;;;;
-58,40799842;-34,57502156;;;;;;;;;;;
-58,39743511;-34,63564811;;;;;;;;;;;
-58,40297859;-34,63665155;;;;;;;;;;;
-58,37255128;-34,62673691;;;;;;;;;;;
-58,40048762;-34,63620219;;;;;;;;;;;
-58,37456447;-34,62679797;;;;;;;;;;;
-58,3909003;-34,63424686;;;;;;;;;;;
-58,40378348;-34,63679294;;;;;;;;;;;
-58,37096774;-34,62664572;;;;;;;;;;;
-58,40211902;-34,63649824;;;;;;;;;;;
-58,37904803;-34,62933202;;;;;;;;;;;
-59,56646092;-35,52590328;;;;;;;;;;;
-58,39890846;-34,63591559;;;;;;;;;;;
-58,4056088;-34,63712206;;;;;;;;;;;
-58,39595812;-34,63537181;;;;;;;;;;;
-58,37793562;-34,62860919;;;;;;;;;;;
-58,37386983;-34,62677943;;;;;;;;;;;
-58,37557679;-34,62730018;;;;;;;;;;;
-58,38652325;-34,63313981;;;;;;;;;;;
-58,38542031;-34,63281939;;;;;;;;;;;
-58,39385635;-34,63491112;;;;;;;;;;;
-58,38399348;-34,63239529;;;;;;;;;;;
-58,37660797;-34,62786276;;;;;;;;;;;
-58,38765576;-34,63345714;;;;;;;;;;;
-58,40467172;-34,57862008;;;;;;;;;;;
-58,36871882;-34,58415181;;;;;;;;;;;
-58,36657046;-34,58537688;;;;;;;;;;;
-58,42063461;-34,6131705;;;;;;;;;;;
-58,41990051;-34,61667275;;;;;;;;;;;
-58,5022979;-34,64581693;;;;;;;;;;;
-58,51817821;-34,65324306;;;;;;;;;;;
-58,50024746;-34,64486806;;;;;;;;;;;
-58,49922029;-34,64438611;;;;;;;;;;;
-58,512644;-34,65067019;;;;;;;;;;;
-58,51919271;-34,65371457;;;;;;;;;;;
-58,50127361;-34,64534951;;;;;;;;;;;
-58,51714359;-34,65276204;;;;;;;;;;;
-58,49713626;-34,64340824;;;;;;;;;;;
-58,50538167;-34,64727677;;;;;;;;;;;
-58,52024295;-34,65420282;;;;;;;;;;;
-58,4981847;-34,64390014;;;;;;;;;;;
-58,50650275;-34,64780265;;;;;;;;;;;
-58,51167602;-34,65022009;;;;;;;;;;;
-58,51441377;-34,65149299;;;;;;;;;;;
-58,50333721;-34,64631766;;;;;;;;;;;
-58,52128408;-34,65468684;;;;;;;;;;;
-58,51061063;-34,64972473;;;;;;;;;;;
-58,50893921;-34,64894564;;;;;;;;;;;
-58,51351541;-34,65107533;;;;;;;;;;;
-58,50435641;-34,64679584;;;;;;;;;;;
-58,52387984;-34,65589319;;;;;;;;;;;
-58,49242031;-34,64278544;;;;;;;;;;;
-58,41972364;-34,6284667;;;;;;;;;;;
-58,40694412;-34,61250339;;;;;;;;;;;
-58,40159287;-34,63319111;;;;;;;;;;;
-58,40429996;-34,62273698;;;;;;;;;;;
-58,49564164;-34,57497629;;;;;;;;;;;
-58,38267008;-34,59679904;;;;;;;;;;;
-58,38284025;-34,59283338;;;;;;;;;;;
-58,38260075;-34,5979451;;;;;;;;;;;
-58,38208183;-34,60613992;;;;;;;;;;;
-58,38269523;-34,59009803;;;;;;;;;;;
-58,38235557;-34,6013989;;;;;;;;;;;
-58,38243859;-34,60032044;;;;;;;;;;;
-58,51215457;-34,61952044;;;;;;;;;;;
-58,42498961;-34,57455624;;;;;;;;;;;
-58,42121465;-34,57590418;;;;;;;;;;;
-58,42230515;-34,57550701;;;;;;;;;;;
-58,42353154;-34,57506811;;;;;;;;;;;
-58,37633683;-34,60929882;;;;;;;;;;;
-58,37604042;-34,61499946;;;;;;;;;;;
-58,41792531;-34,58755434;;;;;;;;;;;
-58,41161548;-34,59220726;;;;;;;;;;;
-58,41391495;-34,59050417;;;;;;;;;;;
-58,40417966;-34,59523422;;;;;;;;;;;
-58,42993363;-34,57857685;;;;;;;;;;;
-58,42623737;-34,58135732;;;;;;;;;;;
-58,42898817;-34,57928865;;;;;;;;;;;
-58,42306778;-34,5837291;;;;;;;;;;;
-58,40726834;-34,59356248;;;;;;;;;;;
-58,41988763;-34,58610327;;;;;;;;;;;
-58,42402161;-34,58301602;;;;;;;;;;;
-58,4248715;-34,58237889;;;;;;;;;;;
-58,41472385;-34,5899104;;;;;;;;;;;
-58,46953064;-34,58049263;;;;;;;;;;;
-58,3675724;-34,6156841;;;;;;;;;;;
-58,39319315;-34,61697667;;;;;;;;;;;
-58,38032134;-34,61642669;;;;;;;;;;;
-58,38749149;-34,61670424;;;;;;;;;;;
-58,38306595;-34,61653528;;;;;;;;;;;
-58,38589179;-34,61668436;;;;;;;;;;;
-58,38440098;-34,61663975;;;;;;;;;;;
-58,39454968;-34,61707575;;;;;;;;;;;
-58,39035445;-34,61679148;;;;;;;;;;;
-58,38905429;-34,61673366;;;;;;;;;;;
-58,49884782;-34,61457928;;;;;;;;;;;
-58,51160785;-34,60009525;;;;;;;;;;;
-58,50579208;-34,60653927;;;;;;;;;;;
-58,46953992;-34,58159152;;;;;;;;;;;
-58,44027567;-34,57518066;;;;;;;;;;;
-58,44669889;-34,57110929;;;;;;;;;;;
-58,46930312;-34,54958226;;;;;;;;;;;
-58,44138514;-34,57446873;;;;;;;;;;;
-58,44489565;-34,57219849;;;;;;;;;;;
-58,45178884;-34,56820531;;;;;;;;;;;
-58,4500605;-34,56919382;;;;;;;;;;;
-58,41021101;-34,62630608;;;;;;;;;;;
-58,4002658;-34,62488133;;;;;;;;;;;
-58,41849811;-34,62724265;;;;;;;;;;;
-58,40313902;-34,62544617;;;;;;;;;;;
-58,41742705;-34,6271169;;;;;;;;;;;
-58,39272429;-34,62404543;;;;;;;;;;;
-58,40184814;-34,62519996;;;;;;;;;;;
-58,42526335;-34,62813926;;;;;;;;;;;
-58,3858032;-34,62393144;;;;;;;;;;;
-58,38439129;-34,62400328;;;;;;;;;;;
-58,37859089;-34,62361784;;;;;;;;;;;
-58,41835192;-34,575864;;;;;;;;;;;
-58,41719625;-34,6280714;;;;;;;;;;;
-58,41914665;-34,61281602;;;;;;;;;;;
-58,41834791;-34,61665846;;;;;;;;;;;
-58,396903;-34,64093365;;;;;;;;;;;
-58,39753426;-34,63935834;;;;;;;;;;;
-58,39848341;-34,63698932;;;;;;;;;;;
-58,39800645;-34,63817985;;;;;;;;;;;
-58,39311376;-34,62163006;;;;;;;;;;;
-58,39149979;-34,63066366;;;;;;;;;;;
-58,4724603;-34,58432857;;;;;;;;;;;
-58,47076736;-34,58695431;;;;;;;;;;;
-58,47212982;-34,58495692;;;;;;;;;;;
-58,4794387;-34,57527789;;;;;;;;;;;
-58,47715027;-34,57807337;;;;;;;;;;;
-58,47298155;-34,58333753;;;;;;;;;;;
-58,47831538;-34,57675546;;;;;;;;;;;
-58,45322678;-34,57621659;;;;;;;;;;;
-58,45148955;-34,57697504;;;;;;;;;;;
-58,45649088;-34,55232644;;;;;;;;;;;
-58,48276503;-34,56586137;;;;;;;;;;;
-58,48744796;-34,56830192;;;;;;;;;;;
-58,46434264;-34,55640172;;;;;;;;;;;
-58,45545899;-34,55178862;;;;;;;;;;;
-58,49252459;-34,57100988;;;;;;;;;;;
-58,49696081;-34,57333632;;;;;;;;;;;
-58,46341346;-34,55591559;;;;;;;;;;;
-58,46821998;-34,55842829;;;;;;;;;;;
-58,46718164;-34,55788691;;;;;;;;;;;
-58,46041049;-34,55436784;;;;;;;;;;;
-58,48180253;-34,56536073;;;;;;;;;;;
-58,47772396;-34,56328919;;;;;;;;;;;
-58,47010118;-34,55940505;;;;;;;;;;;
-58,48661286;-34,5678613;;;;;;;;;;;
-58,48084054;-34,56486192;;;;;;;;;;;
-58,48372431;-34,56635636;;;;;;;;;;;
-58,47475307;-34,56180356;;;;;;;;;;;
-58,46527582;-34,55688989;;;;;;;;;;;
-58,45427901;-34,55116557;;;;;;;;;;;
-58,48129067;-34,56509559;;;;;;;;;;;
-58,47990028;-34,5643726;;;;;;;;;;;
-58,47381833;-34,5613373;;;;;;;;;;;
-58,47269955;-34,56077752;;;;;;;;;;;
-58,46621838;-34,55738298;;;;;;;;;;;
-58,46135461;-34,5548628;;;;;;;;;;;
-58,47578036;-34,56231537;;;;;;;;;;;
-58,46918462;-34,55892911;;;;;;;;;;;
-58,41009475;-34,62745259;;;;;;;;;;;
-58,40018398;-34,62617031;;;;;;;;;;;
-58,4015767;-34,62638892;;;;;;;;;;;
-58,402881;-34,62659366;;;;;;;;;;;
-58,39253956;-34,6252985;;;;;;;;;;;
-58,41457561;-34,62777968;;;;;;;;;;;
-58,38719043;-34,62485007;;;;;;;;;;;
-58,38293032;-34,62468085;;;;;;;;;;;
-58,38438295;-34,6247099;;;;;;;;;;;
-58,38965623;-34,6250651;;;;;;;;;;;
-58,38209272;-34,59906947;;;;;;;;;;;
-58,42177968;-34,5977344;;;;;;;;;;;
-58,41029675;-34,59809215;;;;;;;;;;;
-58,42809081;-34,59551459;;;;;;;;;;;
-58,40815067;-34,59806838;;;;;;;;;;;
-58,42917091;-34,59485489;;;;;;;;;;;
-58,44642857;-34,58380774;;;;;;;;;;;
-58,44458705;-34,58466566;;;;;;;;;;;
-58,43236038;-34,59278134;;;;;;;;;;;
-58,39581957;-34,5997027;;;;;;;;;;;
-58,40107242;-34,59948394;;;;;;;;;;;
-58,40473712;-34,59803298;;;;;;;;;;;
-58,41463029;-34,5978974;;;;;;;;;;;
-58,44139894;-34,58678009;;;;;;;;;;;
-58,41600288;-34,59785421;;;;;;;;;;;
-58,41726526;-34,59782511;;;;;;;;;;;
-58,39293686;-34,59963293;;;;;;;;;;;
-58,44242654;-34,58609857;;;;;;;;;;;
-58,38252465;-34,59908954;;;;;;;;;;;
-58,40558908;-34,59804036;;;;;;;;;;;
-58,378283;-34,59890828;;;;;;;;;;;
-58,44015797;-34,58760093;;;;;;;;;;;
-58,37537224;-34,59870452;;;;;;;;;;;
-58,41192137;-34,59800249;;;;;;;;;;;
-58,4233693;-34,59774487;;;;;;;;;;;
-58,43712593;-34,58961177;;;;;;;;;;;
-58,43344725;-34,59205808;;;;;;;;;;;
-58,43939052;-34,58810812;;;;;;;;;;;
-58,406629;-34,59804521;;;;;;;;;;;
-58,39718883;-34,59972958;;;;;;;;;;;
-58,4024773;-34,5991202;;;;;;;;;;;
-58,42702577;-34,59616514;;;;;;;;;;;
-58,38403232;-34,59915941;;;;;;;;;;;
-58,37684299;-34,59880748;;;;;;;;;;;
-58,4312212;-34,59353937;;;;;;;;;;;
-58,4201649;-34,59776265;;;;;;;;;;;
-58,38966762;-34,59944012;;;;;;;;;;;
-58,44887523;-34,58275747;;;;;;;;;;;
-58,45070651;-34,58207351;;;;;;;;;;;
-58,42484498;-34,59706138;;;;;;;;;;;
-58,38815075;-34,59935392;;;;;;;;;;;
-58,40308569;-34,59879543;;;;;;;;;;;
-58,39992396;-34,59962088;;;;;;;;;;;
-58,38125372;-34,59903053;;;;;;;;;;;
-58,42624213;-34,59651138;;;;;;;;;;;
-58,44347857;-34,58540085;;;;;;;;;;;
-58,37279847;-34,5985163;;;;;;;;;;;
-58,3943994;-34,59967331;;;;;;;;;;;
-58,39155628;-34,59956365;;;;;;;;;;;
-58,41894306;-34,59778876;;;;;;;;;;;
-58,37419137;-34,59862183;;;;;;;;;;;
-58,41325505;-34,59794818;;;;;;;;;;;
-58,44763709;-34,58328817;;;;;;;;;;;
-58,4300613;-34,59430196;;;;;;;;;;;
-58,43436485;-34,59144836;;;;;;;;;;;
-58,37974596;-34,59897084;;;;;;;;;;;
-58,38547536;-34,59922696;;;;;;;;;;;
-58,43531242;-34,5908216;;;;;;;;;;;
-58,43617549;-34,59024946;;;;;;;;;;;
-58,3987286;-34,59975615;;;;;;;;;;;
-58,38680948;-34,59928942;;;;;;;;;;;
